32,2990,4
33,163,5
33,764,5
33,1086,5
33,1475,5
33,2587,4
33,2613,5
33,2649,5
34,434,4
34,505,4
34,712,4
34,735,3
34,960,4
34,1267,5
34,1335,4
34,1398,4
34,1421,4
34,1549,5
34,1718,4
34,1786,5
34,1790,5
34,1874,4
34,1895,3
34,2089,4
34,2269,3
34,2283,4
34,2603,4
34,2814,4
34,2852,3
34,2870,5
34,2958,4
34,2999,4
35,29,4
35,69,5
35,71,1
35,251,5
35,340,5
35,368,5
35,398,5
35,408,5
35,440,5
35,476,4
35,611,5
35,613,5
35,634,5
35,654,5
35,706,5
35,762,5
35,788,2
35,800,5
35,853,5
35,862,5
35,968,5
35,998,5
35,1001,5
35,1013,4
35,1071,4
35,1101,5
35,1114,4
35,1116,2
35,1170,2
35,1241,1
35,1331,5
35,1343,5
35,1352,4
35,1428,4
35,1457,4
35,1465,5
35,1498,3
35,1524,5
35,1590,5
35,1623,3
35,1624,3
35,1648,5
35,1650,5
35,1692,5
35,1693,5
35,1721,5
35,1752,5
35,1817,4
35,1841,3
35,1913,4
35,1930,5
35,1933,2
35,1994,4
35,2003,5
35,2026,4
35,2042,5
35,2116,5
35,2147,4
35,2286,5
35,2332,5
35,2333,5
35,2394,5
35,2450,5
35,2464,3
35,2562,5
35,2623,4
35,2626,4
35,2631,5
35,2643,5
35,2733,5
35,2772,5
35,2777,4
35,2801,5
35,2894,5
35,2922,5
35,2942,5
35,2953,5
35,2989,4
35,2990,5
36,131,4
36,317,5
36,325,1
36,599,1
36,888,1
36,1140,3
36,1275,5
36,1305,1
36,1333,4
36,1380,5
36,1453,5
36,1722,5
36,1883,1
36,1973,1
36,1994,1
36,2031,1
36,2082,4
36,2658,4
36,2660,5
36,2798,5
36,2802,1
36,2938,1
37,4,3
37,181,4
37,215,4
37,454,3
37,485,4
37,492,2
37,493,2
37,511,4
37,574,4
37,590,2
37,759,5
37,778,1
37,826,4
37,839,5
37,1104,5
37,1204,5
37,1246,3
37,1328,4
37,1349,4
37,1543,5
37,1560,3
37,1621,5
37,1639,4
37,1847,5
37,1879,5
37,1925,3
37,2048,4
37,2340,4
37,2341,4
37,2393,4
37,2410,5
37,2418,4
37,2544,3
37,2599,5
37,2695,2
37,2715,3
37,2884,4
37,2895,3
38,84,2
38,490,5
38,491,5
38,659,5
38,745,5
38,778,2
38,862,4
38,959,5
38,1001,4
38,1031,3
38,1111,5
38,1435,5
38,1442,4
38,1670,5
38,1756,5
38,1808,5
38,2119,3
38,2316,5
38,2397,5
38,2428,5
38,2753,5
39,52,4
39,1035,1
39,1256,5
39,1296,1
39,1437,3
39,1648,2
39,1650,2
39,1654,5
39,1830,5
39,2193,5
39,2198,5
39,2247,1
39,2302,5
39,2304,5
39,2329,5
40,1324,5
41,89,5
41,141,4
41,587,5
41,634,5
41,823,1
41,1063,5
41,1313,5
41,1555,2
41,1780,3
41,1793,5
41,1841,5
41,1877,4
41,2008,4
41,2223,5
41,2422,5
41,2801,5
41,2804,4
42,537,5
42,604,4
42,1053,5
42,1090,5
42,1136,5
42,1158,3
42,2216,5
42,2365,4
42,2437,5
42,2797,5
42,2899,4
42,2913,5
43,4,1
43,55,4
43,61,5
43,85,5
43,90,5
43,191,4
43,205,5
43,221,4
43,227,5
43,256,2
43,286,5
43,347,5
43,353,3
43,396,5
43,398,4
43,419,4
43,657,5
43,658,5
43,705,5
43,770,2
43,775,5
43,784,4
43,823,2
43,834,1
43,857,1
43,935,5
43,1046,5
43,1181,3
43,1202,4
43,1279,1
43,1280,5
43,1347,3
43,1428,4
43,1442,4
43,1481,3
43,1485,5
43,1499,2
43,1534,5
43,1541,5
43,1542,5
43,1637,5
43,1670,5
43,1692,4
43,1693,4
43,1736,5
43,1740,3
43,1752,4
43,1756,5
43,1827,4
43,1828,4
43,1853,5
43,1886,5
43,1898,5
43,1913,1
43,2002,4
43,2049,1
43,2148,4
43,2204,3
43,2246,5
43,2332,4
43,2362,5
43,2379,5
43,2380,5
43,2381,4
43,2419,1
43,2451,5
43,2452,5
43,2488,3
43,2544,1
43,2633,4
43,2788,5
43,2818,5
43,2869,5
43,2916,4
43,2990,4
44,127,1
44,286,3
44,687,4
44,1184,1
44,1485,3
44,1566,5
44,1772,5
45,14,4
45,49,3
45,51,3
45,52,4
45,56,4
45,92,4
45,94,3
45,117,4
45,132,3
45,152,3
45,155,4
45,173,3
45,245,4
45,248,4
45,281,4
45,286,4
45,288,4
45,308,3
45,312,5
45,320,3
45,321,4
45,346,4
45,361,3
45,403,4
45,419,4
45,454,4
45,494,4
45,500,3
45,504,3
45,541,4
45,546,4
45,596,3
45,654,3
45,717,4
45,728,2
45,767,2
45,843,4
45,864,3
45,910,4
45,927,3
45,930,3
45,960,3
45,1013,4
45,1023,3
45,1030,3
45,1054,4
45,1061,3
45,1089,4
45,1101,3
45,1105,4
45,1133,3
45,1137,3
45,1157,2
45,1163,4
45,1164,3
45,1228,4
45,1243,2
45,1295,4
45,1296,3
45,1307,4
45,1322,3
45,1434,4
45,1438,4
45,1447,4
45,1465,3
45,1484,4
45,1485,4
45,1541,3
45,1542,3
45,1602,4
45,1692,4
45,1693,4
45,1696,3
45,1759,4
45,1769,4
45,1787,4
45,1791,4
45,1817,4
45,1875,4
45,1888,4
45,1902,4
45,1917,3
45,1927,3
45,1929,4
45,1971,3
45,2001,4
45,2066,2
45,2069,4
45,2132,4
45,2169,4
45,2171,3
45,2183,3
45,2235,3
45,2247,3
45,2283,4
45,2317,3
45,2330,4
45,2381,4
45,2423,4
45,2424,2
45,2451,4
45,2452,4
45,2454,4
45,2476,4
45,2489,2
45,2572,3
45,2590,5
45,2591,5
45,2727,4
45,2803,3
45,2823,3
45,2922,3
45,2929,3
45,2944,3
46,164,1
46,197,3
46,524,5
46,639,3
46,707,4
46,813,2
46,859,5
46,884,5
46,970,4
46,1036,3
46,1042,3
46,1203,4
46,1216,5
46,1283,3
46,1393,3
46,1414,3
46,1415,3
46,1463,4
46,1508,3
46,1574,3
46,1584,5
46,1593,5
46,1594,5
46,1647,4
46,1690,3
46,1703,3
46,1718,4
46,1738,3
46,1782,2
46,1993,4
46,2203,5
46,2404,3
46,2585,5
46,2709,4
46,2712,4
46,2783,3
46,2831,3
46,2980,3
46,2982,3
46,2983,3
47,125,4
47,217,4
47,300,5
47,337,5
47,362,5
47,363,5
47,477,4
47,540,5
47,648,4
47,762,4
47,821,5
47,842,5
47,909,5
47,919,5
47,943,5
47,1012,5
47,1052,4
47,1059,4
47,1090,4
47,1193,5
47,1226,5
47,1246,4
47,1326,4
47,1393,4
47,1405,3
47,1424,5
47,1526,3
47,1535,5
47,1580,5
47,1590,5
47,1641,5
47,1802,4
47,1803,5
47,1811,4
47,1813,5
47,1814,4
47,1885,5
47,1925,4
47,1962,5
47,1975,4
47,1987,4
47,2018,4
47,2042,4
47,2076,5
47,2112,5
47,2157,5
47,2181,5
47,2188,4
47,2206,4
47,2264,5
47,2357,5
47,2384,4
47,2415,4
47,2437,4
47,2542,5
47,2549,5
47,2581,5
47,2586,5
47,2703,4
47,2734,5
47,2786,5
48,8,3
48,96,4
48,223,5
48,296,3
48,423,5
48,432,5
48,448,2
48,452,3
48,654,3
48,751,2
48,799,3
48,848,4
48,974,3
48,994,2
48,1093,5
48,1101,3
48,1253,3
48,1264,3
48,1389,3
48,1410,2
48,1428,3
48,1448,3
48,1459,2
48,1465,3
48,1470,2
48,1508,5
48,1569,4
48,1616,4
48,1648,4
48,1650,4
48,1764,3
48,1769,4
48,1856,2
48,1958,4
48,1977,3
48,2069,4
48,2084,2
48,2169,4
48,2210,4
48,2318,4
48,2404,5
48,2417,3
48,2555,3
48,2581,5
48,2793,2
48,2794,2
48,2867,4
48,2910,2
48,2922,3
48,2953,3
49,9,4
49,43,4
49,50,5
49,87,5
49,210,5
49,229,4
49,585,5
49,811,5
49,887,5
49,938,4
49,1243,5
49,1265,5
49,1445,4
49,1473,5
49,1508,4
49,1798,5
49,1851,5
49,1963,4
49,2030,5
49,2299,4
49,2404,4
49,2409,4
49,2762,4
49,2804,5
50,1288,2
50,2394,5
51,122,5
51,157,5
51,187,5
51,200,5
51,239,5
51,275,3
51,321,3
51,393,3
51,420,4
51,448,4
51,497,5
51,510,4
51,526,4
51,532,5
51,558,4
51,664,4
51,705,5
51,756,5
51,790,4
51,841,5
51,902,4
51,904,5
51,1077,4
51,1103,5
51,1131,5
51,1153,5
51,1159,5
51,1219,4
51,1239,5
51,1364,5
51,1440,4
51,1455,4
51,1459,4
51,1474,1
51,1592,5
51,1663,4
51,1702,5
51,1799,1
51,2088,5
51,2098,3
51,2157,5
51,2159,4
51,2275,4
51,2300,4
51,2334,4
51,2416,5
51,2468,5
51,2549,5
51,2594,4
51,2660,5
51,2734,5
51,2899,3
51,2914,5
51,2935,5
51,2950,4
51,2970,5
52,473,5
52,1916,5
53,14,4
53,44,5
53,285,5
53,387,5
53,548,5
53,857,4
53,1242,5
53,1296,5
53,1307,4
53,1477,5
53,1832,5
53,2247,5
53,2419,4
53,2576,5
53,2577,5
53,2578,5
54,112,1
54,483,4
54,551,3
54,828,4
54,863,1
54,958,4
54,1028,1
54,1133,3
54,1207,5
54,1246,4
54,1299,4
54,1355,5
54,1461,4
54,1480,1
54,1759,3
54,1789,5
54,1925,4
54,2189,5
54,2217,4
54,2246,3
54,2544,3
54,2579,1
54,2692,5
54,2741,1
54,2754,5
54,2953,4
54,2969,3
54,2998,4
55,22,5
55,101,4
55,109,5
55,117,3
55,281,3
55,374,5
55,541,5
55,669,4
55,845,5
55,956,5
55,973,5
55,1062,5
55,1129,5
55,1153,5
55,1310,2
55,1355,5
55,1403,5
55,1494,5
55,1670,5
55,1756,5
55,1824,3
55,1825,5
55,1977,5
55,2085,5
55,2458,2
55,2610,1
55,2611,1
55,2645,4
55,2734,5
55,2737,5
55,2754,5
55,2937,5
55,2961,5
55,2982,5
55,2983,5
56,922,5
56,1632,3
56,2518,5
56,2620,5
56,2751,5
57,7,5
57,71,5
57,90,5
57,102,5
57,104,5
57,116,5
57,136,5
57,169,5
57,205,5
57,251,5
57,265,5
57,291,5
57,305,5
57,325,4
57,347,5
57,408,4
57,422,5
57,452,5
57,470,5
57,489,5
57,492,4
57,493,4
57,558,4
57,568,5
57,634,5
57,659,5
57,693,5
57,742,5
57,766,5
57,774,4
57,778,5
57,799,5
57,810,3
57,840,5
57,853,4
57,862,5
57,886,5
57,1001,5
